open,high,low,close,volume,fut_close,fut_oi,total_call_oi,total_put_oi,max_call_strike,max_put_strike,fut_oi_change,total_opt_oi,total_opt_oi_change,anomaly,anomaly_flag
18729.228340688784,18730.68289937729,18709.714406125877,18721.171167024884,690,18728.58714109621,95932,395100,307800,18200,17150,9518.0,702900,-15200.0,1,0
18696.90064966699,18700.622709596955,18678.34677509313,18693.03407888372,3820,18697.604137203994,134158,398000,318400,17050,19950,38226.0,716400,13500.0,1,0
18739.29895171637,18757.5290108102,18730.562959986382,18756.98592338555,3490,18757.732764539407,122417,405400,321900,18550,17550,-11741.0,727300,10900.0,1,0
18764.16455887793,18776.285031647527,18742.71920869761,18769.386186085187,4750,18775.536031494463,127523,405300,319100,16500,19900,5106.0,724400,-2900.0,1,0
18758.13385766959,18759.87765582012,18738.273211085358,18745.60828665077,950,18754.360513114832,85660,394100,319200,18500,17350,-41863.0,713300,-11100.0,1,0
18759.07795501569,18778.64198250667,18751.88958442777,18763.63675133677,1440,18773.176306839607,44571,397200,323900,18950,18250,-41089.0,721100,7800.0,1,0
18765.13012588805,18786.495038109988,18746.7320537118,18750.61244553968,4670,18754.445614759745,92089,397300,319800,18450,18450,47518.0,717100,-4000.0,1,0
18707.934987875324,18729.616281137023,18703.624705437243,18718.06244479936,1130,18723.63686908295,71201,399800,322700,17550,17900,-20888.0,722500,5400.0,1,0
18701.18701691388,18710.83651414857,18682.55034557466,18696.78172180292,4620,18702.138285182948,61119,405000,312600,16350,19000,-10082.0,717600,-4900.0,1,0
18682.252747940074,18686.365264805558,18673.924441753035,18681.378080467886,1800,18692.0144946514,122573,394900,313400,19750,19450,61454.0,708300,-9300.0,1,0
18654.39158878064,18678.77965232912,18649.213976324478,18666.757553695807,580,18672.625726402643,82163,399300,325200,19700,17050,-40410.0,724500,16200.0,1,0
18646.714080620925,18646.849353201345,18634.60000583101,18634.71339510173,2520,18642.04740306445,83868,402400,329900,16500,19800,1705.0,732300,7800.0,1,0
18697.250325848006,18708.806496055568,18683.32154924953,18684.18919162708,4580,18692.92962104243,92684,403900,335000,16400,17400,8816.0,738900,6600.0,-1,1
18715.419119368114,18727.156853437653,18698.06265668389,18709.957966372946,3470,18724.69335337638,132929,391700,317400,16750,18600,40245.0,709100,-29800.0,-1,1
18699.57820002252,18716.125073482723,18688.797104706224,18709.28682328546,2230,18709.74062717965,96767,392100,321600,18550,18200,-36162.0,713700,4600.0,1,0
18715.83284114477,18720.871470472317,18692.56526781237,18701.61492755653,1220,18714.476263935056,119031,402700,320500,16750,17850,22264.0,723200,9500.0,1,0
18755.34680661296,18762.058728570224,18725.051456665387,18728.787776386533,1330,18746.417744945626,93693,392200,324300,17300,17800,-25338.0,716500,-6700.0,1,0
18781.565406949197,18804.050339271045,18767.470114157564,18777.32867214513,1080,18778.14336730158,68390,398900,321100,17350,17500,-25303.0,720000,3500.0,1,0
18783.433243015064,18809.142489656613,18780.384144868385,18788.615036256357,700,18791.15080329629,76203,394800,309700,16350,16700,7813.0,704500,-15500.0,1,0
18765.40219662378,18783.111005454484,18764.06055823751,18776.66389386132,4550,18778.00576273268,99924,404500,329300,16400,18950,23721.0,733800,29300.0,1,0
18785.254005756826,18800.50655178987,18764.69568423012,18780.903703840613,2060,18788.360971957256,102152,399400,321100,17700,16900,2228.0,720500,-13300.0,1,0
18796.53282725999,18800.13394398857,18790.125674864157,18792.666130396658,3680,18785.92890338332,110854,406500,314900,19350,19700,8702.0,721400,900.0,1,0
18821.97779267353,18837.536834782284,18821.72007913827,18832.83713967108,3780,18833.781617055607,110862,406100,324100,17150,18900,8.0,730200,8800.0,1,0
18840.10752263835,18856.048804851143,18804.11328060239,18822.49445530744,1100,18824.713765690183,118003,396900,319200,18850,18350,7141.0,716100,-14100.0,1,0
18869.980110480625,18871.587698482617,18859.834250923195,18866.31442083052,1130,18868.043927814888,84616,395400,321800,19400,18250,-33387.0,717200,1100.0,1,0
18855.024923001547,18864.483780723724,18840.543687069352,18856.82014659678,3740,18858.491827440568,136544,402400,310800,16250,17600,51928.0,713200,-4000.0,1,0
18892.509932161895,18904.577178337797,18886.86543864017,18896.753366738696,2170,18897.759092137167,138375,395900,325900,18350,17350,1831.0,721800,8600.0,1,0
18898.29947291321,18908.42027294132,18886.76273569224,18893.482233132607,2520,18901.667186262646,89589,389500,330800,19300,18000,-48786.0,720300,-1500.0,1,0
18957.40905645464,18977.39929441181,18956.298870616654,18957.735512628253,1780,18964.58822719371,84121,406700,318800,16500,18800,-5468.0,725500,5200.0,1,0
18938.010738984645,18938.219387230216,18912.214733888257,18914.448753914123,2940,18927.89731062965,64303,388300,317900,19850,16800,-19818.0,706200,-19300.0,-1,1
18987.57842621037,18998.22914286318,18972.41594403524,18981.329154533807,1550,18989.566671903973,103417,413400,309600,16500,17200,39114.0,723000,16800.0,1,0
18993.40596586988,18999.48604006942,18989.75555312399,18997.712803413186,3700,18995.25684116119,109048,410000,316500,16650,17100,5631.0,726500,3500.0,1,0
18975.045809767824,18981.962817798903,18963.77501237949,18965.7262726185,1710,18968.55195491796,88413,387500,331700,16050,16650,-20635.0,719200,-7300.0,1,0
18961.46778677352,18965.356405021703,18946.245332407027,18962.02700048232,3670,18964.248031266023,105655,388100,320600,18400,18400,17242.0,708700,-10500.0,1,0
18952.54811731432,18960.021193006083,18932.83044985076,18956.782803601203,2310,18962.025708916648,72243,405300,325300,17200,16450,-33412.0,730600,21900.0,1,0
18964.800139560517,18967.37285672748,18950.11985668046,18961.551950994395,1520,18971.563174335468,119353,404200,328100,18400,17650,47110.0,732300,1700.0,1,0
18979.868976810783,18993.0329229866,18970.978851401967,18981.486666830187,3650,18986.341191868123,89380,404600,325100,16750,18750,-29973.0,729700,-2600.0,1,0
18963.73251254812,18974.36671140838,18941.60040229023,18954.60401112353,3510,18959.46676828485,105775,394400,320100,18950,19750,16395.0,714500,-15200.0,1,0
18963.229375588224,18969.95518280811,18950.08376617143,18961.27036704399,3100,18965.11974317639,104203,405300,316600,19200,16800,-1572.0,721900,7400.0,1,0
19024.454177344607,19030.44383994103,19017.49219670429,19030.25869212292,1620,19038.692430768213,60791,394000,322400,16250,18600,-43412.0,716400,-5500.0,1,0
19074.00719425876,19076.82534140723,19062.04284488149,19075.50424595217,4550,19076.063700911567,116680,387800,316400,17750,17400,55889.0,704200,-12200.0,1,0
19086.68580746312,19090.73113549048,19073.44920613697,19081.088338433907,4860,19076.564156410182,84311,401500,315900,16750,16150,-32369.0,717400,13200.0,1,0
19087.964757839967,19093.01771875456,19068.30563344008,19090.104675251583,1190,19097.61422022484,104050,399300,309500,18500,16100,19739.0,708800,-8600.0,1,0
19091.592712818943,19108.41140991259,19086.259248852,19098.41423235465,2090,19104.383444481795,71802,403100,313600,16900,16650,-32248.0,716700,7900.0,1,0
19109.36144527187,19112.564595438274,19088.281351910493,19089.774910854907,2890,19101.171992932726,90412,398200,315100,16750,16700,18610.0,713300,-3400.0,1,0
19080.257355367517,19104.11641558034,19076.985793600896,19091.31507109416,600,19081.227722977248,107264,396700,318700,17550,19200,16852.0,715400,2100.0,1,0
19073.083291125247,19080.17515725248,19058.020182399632,19069.876583806297,1870,19073.11646392191,78413,404600,320100,17500,17800,-28851.0,724700,9300.0,1,0
19025.595672396717,19031.592637027028,19018.181632488995,19029.643272112964,2160,19034.058417020176,79509,400600,321700,16950,16200,1096.0,722300,-2400.0,1,0
19037.182641840594,19048.87776932545,19030.977580836705,19048.578746017003,2960,19043.75443843625,102501,402700,321800,19500,16450,22992.0,724500,2200.0,1,0
19055.86335409768,19071.18025036656,19039.852409849394,19042.794140827264,4030,19046.107988698823,96649,400700,316500,17450,17800,-5852.0,717200,-7300.0,1,0
19042.24747668708,19042.443236297742,19015.461915760287,19035.492801117914,800,19046.077997050143,106986,399000,336000,16600,17200,10337.0,735000,17800.0,1,0
19087.449833138475,19090.209722565083,19083.378411535337,19084.696003760004,610,19100.456802468565,92643,398900,324000,18250,16000,-14343.0,722900,-12100.0,1,0
19052.577491082724,19063.80825666973,19027.150463255926,19045.11122873516,2920,19054.53326558195,112829,395700,320000,17150,19100,20186.0,715700,-7200.0,1,0
19010.96335556616,19029.54463868364,19010.45900123924,19027.454763399888,1570,19029.40809499446,88660,387500,332000,18650,17500,-24169.0,719500,3800.0,1,0
19017.555175698904,19023.351023296796,19001.183997270306,19009.40832041523,3850,19020.40439922971,111941,401900,320400,19600,17700,23281.0,722300,2800.0,1,0
19047.638995560188,19062.452094252883,19037.8076445352,19042.34806830978,4710,19051.36311167728,81864,406100,320000,18950,16150,-30077.0,726100,3800.0,1,0
19096.003039158782,19099.872411172662,19079.98993428173,19097.954545943117,3720,19098.99887613644,87780,396100,317600,17750,18400,5916.0,713700,-12400.0,1,0
19083.054108568835,19084.015809315308,19057.656733720443,19071.583766342483,2430,19072.069351640646,114613,401300,322900,18900,19250,26833.0,724200,10500.0,1,0
19114.147029275584,19114.541616523864,19098.98276612126,19110.365479625005,3570,19113.22151204736,89712,391200,324200,16100,16750,-24901.0,715400,-8800.0,1,0
19113.234107725988,19126.181190650317,19106.782081419035,19116.267886976257,1820,19114.06464711522,76575,403900,313400,19450,19200,-13137.0,717300,1900.0,1,0
19108.47663326101,19111.67193853413,19088.903743705923,19105.29640563137,4440,19107.336133438137,134602,400600,328200,17950,19250,58027.0,728800,11500.0,1,0
19134.012858818503,19148.153582173207,19107.186450607365,19133.119426138983,3300,19139.739980558003,99297,403400,319600,16450,19550,-35305.0,723000,-5800.0,1,0
19152.935881477348,19162.450959619688,19147.256456356117,19147.866749472483,3400,19157.66188244768,109429,409900,319700,19650,16850,10132.0,729600,6600.0,1,0
19107.891655089505,19109.19027104134,19085.045401217518,19093.42248779817,2120,19095.07109733013,54758,384000,322700,16300,16150,-54671.0,706700,-22900.0,-1,1
19150.450418584205,19154.33866456139,19136.97724180504,19153.52974600856,3270,19165.33840007966,126636,405400,316500,19050,16650,71878.0,721900,15200.0,1,0
19190.327440120174,19217.434984705156,19188.216331123414,19207.166310260374,4700,19214.75374866865,152924,388800,317300,17850,16750,26288.0,706100,-15800.0,1,0
19172.52048055151,19181.864260476137,19171.29912511638,19172.69688337305,4880,19180.53268609009,124843,409400,319600,18950,17450,-28081.0,729000,22900.0,1,0
19184.098527295417,19208.560164189552,19183.113946328973,19186.259271805386,2520,19184.806804323973,127694,400500,325600,18050,17350,2851.0,726100,-2900.0,1,0
19198.51206586688,19205.32499115817,19195.653444317664,19205.16168895309,1450,19219.418219491323,91824,411300,309100,18750,18950,-35870.0,720400,-5700.0,1,0
19206.21241750349,19211.06218865185,19187.94583137893,19194.022901931145,2720,19201.048093501093,105036,402800,322500,16450,17000,13212.0,725300,4900.0,1,0
19190.55694716356,19207.704718076508,19186.837530974484,19206.893049413666,2860,19208.817576085497,109761,406300,315100,19200,19750,4725.0,721400,-3900.0,1,0
19171.42515594457,19180.2055311656,19152.87714606801,19173.364621633325,1660,19174.270847427328,86047,397800,325100,17850,19750,-23714.0,722900,1500.0,1,0
19170.88201595088,19203.991114451168,19169.450320145468,19186.52408399056,2410,19188.574439553504,97518,391000,320400,16950,17000,11471.0,711400,-11500.0,1,0
19204.827116444063,19211.60424530717,19175.063063154303,19197.78823046922,3250,19195.76283955521,79980,397500,322700,18000,17150,-17538.0,720200,8800.0,1,0
19220.68532898524,19251.54688434821,19217.285471997737,19238.157527046285,1550,19247.709083018573,92089,405100,331200,19400,19350,12109.0,736300,16100.0,1,0
19210.195207307373,19234.015062170383,19200.788933012227,19217.640651485588,530,19216.20362113721,116817,393300,318800,17100,19150,24728.0,712100,-24200.0,1,0
19232.637132032178,19239.06257925306,19231.06620681825,19237.955341677512,670,19243.475623938004,64684,409500,321700,16800,18700,-52133.0,731200,19100.0,1,0
19150.826474228557,19156.38006319091,19138.243663255904,19153.067355086576,3560,19154.31277996138,119062,412200,322500,19700,16050,54378.0,734700,3500.0,1,0
19184.046480661826,19192.57526481342,19172.563299704467,19181.662588381365,690,19189.35901835872,68452,409400,311800,16050,17250,-50610.0,721200,-13500.0,1,0
19134.240960666222,19156.4649616429,19124.08779418053,19145.726591683306,1710,19154.189221957346,101049,402500,318200,16700,19500,32597.0,720700,-500.0,1,0
19124.032478794303,19132.70788314703,19119.88840071967,19125.374602149157,1860,19125.505199411487,102868,400500,319000,19750,19100,1819.0,719500,-1200.0,1,0
19092.131450843543,19092.781273199867,19056.634021906862,19073.35367416661,1290,19076.97451957928,111456,398400,322100,18550,17500,8588.0,720500,1000.0,1,0
19055.280638532666,19065.082379454565,19041.15938836551,19044.636487755968,2030,19040.19875534484,96389,405800,323700,18500,18350,-15067.0,729500,9000.0,1,0
19088.680248481927,19093.468501188265,19078.88526790939,19086.906473412357,4070,19100.4612872694,79106,389900,320500,17000,19800,-17283.0,710400,-19100.0,1,0
19075.48400072928,19080.80951930289,19068.92929769668,19078.44069105109,740,19088.369129369326,103690,394600,312100,16350,18900,24584.0,706700,-3700.0,1,0
19085.59202660389,19086.33748821627,19080.89347936906,19085.05201419762,2180,19080.87884485389,143450,411100,316500,18050,18300,39760.0,727600,20900.0,1,0
19084.43965677584,19099.89281024222,19076.41036053753,19096.07134401644,1080,19094.92421891911,99711,414000,326100,16500,16950,-43739.0,740100,12500.0,-1,1
19098.29161110675,19100.217224099943,19075.101743921718,19079.66025492556,3500,19082.70450065289,82372,393500,322900,18100,19900,-17339.0,716400,-23700.0,1,0
19100.68349410726,19111.89210139338,19100.25748648076,19102.05480797164,900,19106.09734175294,90657,403100,320000,18500,19250,8285.0,723100,6700.0,1,0
19064.15044055383,19064.589671160527,19034.03919325509,19046.821325828536,870,19046.710561131255,103004,395700,323600,18200,18650,12347.0,719300,-3800.0,1,0
19092.8521368516,19110.35845700009,19074.38851117972,19100.10467411372,1660,19097.36422166839,94627,396200,317200,16050,16400,-8377.0,713400,-5900.0,1,0
19078.907328124256,19079.680811285223,19077.78607711689,19078.00624359467,3240,19084.082767787924,91848,408500,329200,17050,18450,-2779.0,737700,24300.0,1,0
19034.602815642455,19043.17180129702,19028.655419781306,19038.596370219937,3190,19052.339292311925,126548,412400,318100,17000,16250,34700.0,730500,-7200.0,1,0
19022.57346131368,19046.726248046525,19012.517672657905,19014.356822773774,1760,19018.471522469757,110345,404500,325400,18100,17900,-16203.0,729900,-600.0,1,0
19065.63482262564,19078.212277373368,19053.14811713199,19077.83172820331,4540,19079.97772364562,97629,404200,326400,16150,18750,-12716.0,730600,700.0,1,0
19090.156260579966,19113.510161680315,19089.4466285988,19100.09960388866,4480,19101.64572211489,97782,399200,316700,19300,18650,153.0,715900,-14700.0,1,0
19080.365937878683,19087.2135345592,19078.60528335305,19085.9330572999,520,19083.470645657795,103463,403300,319100,18600,17350,5681.0,722400,6500.0,1,0
19070.56331326476,19075.51554518525,19063.6806665308,19069.328329836528,3420,19069.29790614485,111206,392900,320500,17650,17750,7743.0,713400,-9000.0,1,0
19061.55550453466,19083.035079233603,19060.608966636628,19067.081995448843,4220,19077.394108785506,125646,397500,319500,17750,18750,14440.0,717000,3600.0,1,0
19121.218368832688,19126.85389286132,19110.728819140204,19114.460045254797,4790,19106.40798334294,91761,406100,310300,17400,16050,-33885.0,716400,-600.0,1,0
19132.36743689168,19155.696111841768,19127.42990818381,19140.551839507225,650,19144.782494765244,80111,401200,327700,19450,16450,-11650.0,728900,12500.0,1,0
19144.904438588223,19168.51959765412,19138.658142679677,19160.69401563578,4470,19164.686843684307,88877,386900,325600,17750,18650,8766.0,712500,-16400.0,1,0
19174.706076141127,19198.213770197723,19168.846505015918,19184.97039754593,3140,19189.48883793787,82488,402200,321100,19600,17000,-6389.0,723300,10800.0,1,0
19181.767190923696,19185.95030699272,19169.707576690584,19174.76965856481,2880,19182.7890325979,69479,406500,318900,16250,19550,-13009.0,725400,2100.0,1,0
19174.507053692112,19180.442372377525,19161.53483661424,19177.9720531418,3120,19182.15953225347,128211,390500,321200,16950,16300,58732.0,711700,-13700.0,1,0
19169.052207469485,19169.71961112033,19125.806104121137,19156.658058587505,4470,19157.880486513983,117091,402300,316900,17100,17100,-11120.0,719200,7500.0,1,0
19167.185196498493,19179.277313662737,19163.393938433783,19172.670752047987,1830,19172.72852261308,54329,387600,325600,17650,17500,-62762.0,713200,-6000.0,1,0
19166.30672023145,19177.17777004621,19165.97828818004,19170.624921841503,2620,19181.92606521675,104358,410700,319300,17000,17700,50029.0,730000,16800.0,1,0
19187.42897017236,19190.055050463863,19153.379770933,19169.49048607134,640,19179.31131496233,92465,400200,312600,17550,17150,-11893.0,712800,-17200.0,1,0
19189.115980612303,19189.25289834122,19174.999212837723,19177.969178149684,4850,19198.36094508241,90081,398800,325500,16200,19650,-2384.0,724300,11500.0,1,0
19210.4077485714,19211.844667452548,19203.11909379748,19207.68814174344,3770,19209.910537938915,50269,399100,320100,16550,19700,-39812.0,719200,-5100.0,1,0
19208.274073525987,19209.213619117803,19199.722451186157,19205.3845752856,4670,19205.548514326787,99495,395800,319700,17300,16250,49226.0,715500,-3700.0,1,0
19210.731982942667,19214.91997798808,19173.658138992385,19199.11451431973,4090,19205.564458163444,101538,398400,328700,16150,17050,2043.0,727100,11600.0,1,0
19153.429376246266,19165.23729649287,19140.343854696064,19157.15451455702,1780,19163.451566027103,76462,400200,317700,19850,18500,-25076.0,717900,-9200.0,1,0
19179.965501926043,19186.142957338267,19172.890619653364,19182.377129498105,4010,19189.875645857428,132454,396400,321800,16850,16450,55992.0,718200,300.0,1,0
19190.128448687898,19194.4806309172,19181.67740215495,19188.26442388976,1710,19196.97856815744,115826,393000,321800,19150,19700,-16628.0,714800,-3400.0,1,0
19219.07006552463,19234.27449447513,19204.68857730621,19211.807260626392,2900,19219.261481873837,78673,402200,317200,19250,17050,-37153.0,719400,4600.0,1,0
19135.947526261265,19146.46235783225,19127.559311547848,19145.981528532026,1640,19155.985485418954,120461,395400,317300,18050,18000,41788.0,712700,-6700.0,1,0
19196.178018346705,19216.67292867737,19189.83886493704,19212.066763164545,2460,19222.871660120345,90688,398700,323800,19200,17900,-29773.0,722500,9800.0,1,0
19192.350980638083,19199.346028263302,19184.012273398625,19187.71063977873,2710,19198.60452801972,121102,392500,309600,19650,17000,30414.0,702100,-20400.0,-1,1
19224.472705182507,19231.127744463334,19198.68393935963,19218.588412087574,2630,19209.394212772237,71142,387800,314100,16150,17800,-49960.0,701900,-200.0,1,0
19194.70056251113,19205.74143875894,19183.493334213737,19199.414854536928,4530,19204.59321071365,103401,395100,324800,19350,17250,32259.0,719900,18000.0,1,0
19212.54381528935,19218.05878247849,19201.66052787795,19209.104487716577,1290,19207.62609632136,75674,399500,312500,17700,17200,-27727.0,712000,-7900.0,1,0
19182.40142156323,19187.546274941145,19172.869387949104,19181.06443503315,3120,19190.97403140068,83252,398300,317000,17900,16050,7578.0,715300,3300.0,1,0
19164.653381214448,19181.651629246244,19160.791072389085,19171.74097935201,1840,19162.44861846733,61366,392200,319900,17950,17450,-21886.0,712100,-3200.0,1,0
19219.94726282451,19223.862943711432,19198.984711035693,19201.598401170588,3550,19213.902162973987,75310,396000,319000,16200,16050,13944.0,715000,2900.0,1,0
19214.6428358744,19236.037025649795,19214.092620629894,19227.30819003527,2910,19226.165897303283,75194,395000,320600,19700,16300,-116.0,715600,600.0,1,0
19221.10291051513,19222.98816261897,19215.83568513431,19221.801410433996,4350,19219.33796181873,72692,399200,318000,19550,19550,-2502.0,717200,1600.0,1,0
19246.397242292784,19247.593269012203,19229.549841915155,19242.43736203142,3520,19248.34238107546,103772,404700,314900,16900,19050,31080.0,719600,2400.0,1,0
19260.905307440506,19262.941033257503,19252.89674434252,19260.045942143177,3190,19261.74118775109,64676,403800,318500,19350,19700,-39096.0,722300,2700.0,1,0
19265.4442576579,19272.636157471334,19263.96500349929,19265.08235007461,3360,19279.219391007773,105976,398700,317700,18750,19650,41300.0,716400,-5900.0,1,0
19276.18660971259,19279.32455908877,19241.22494879169,19259.501130020497,990,19271.22843177771,120117,407800,324500,19800,18050,14141.0,732300,15900.0,1,0
19345.998515856634,19382.489564722426,19344.89760725701,19360.45905222144,2380,19361.36414572995,82218,405600,317600,16200,16000,-37899.0,723200,-9100.0,1,0
19344.519992600097,19353.16281350457,19334.023440712182,19344.919704859927,3460,19354.83872515551,98301,404500,321300,16150,19900,16083.0,725800,2600.0,1,0
19350.549624108746,19359.849678146187,19350.17659225533,19354.835791463152,630,19355.540577097065,93287,393800,315600,17850,16600,-5014.0,709400,-16400.0,1,0
19381.263589100166,19395.61543960497,19376.576631330507,19390.484707560987,4380,19391.140602580475,91769,400400,311000,16350,16350,-1518.0,711400,2000.0,1,0
19413.62412185626,19422.06212726597,19401.3182049762,19403.711889797047,2810,19411.74998275947,48890,406300,331800,18750,16950,-42879.0,738100,26700.0,-1,1
19448.416237494454,19453.126076098142,19446.778489163386,19453.02037677905,3100,19465.40713277388,77463,398300,319000,16100,16850,28573.0,717300,-20800.0,1,0
19467.25327504195,19468.590212794235,19458.773280630237,19464.64815659028,2410,19465.96548981037,129228,396100,322100,19900,17450,51765.0,718200,900.0,1,0
19434.099461864964,19470.69561868841,19420.74229581722,19442.327575598443,4620,19444.087521686703,106476,402500,314800,16250,19300,-22752.0,717300,-900.0,1,0
19481.96906815167,19483.762829694253,19457.74785970052,19461.247778749563,2520,19466.898574206425,95172,402400,330800,19800,16050,-11304.0,733200,15900.0,1,0
19448.692740955725,19459.68299038178,19436.18613109032,19447.72911365684,3100,19446.40283410627,59585,396200,310900,17900,19900,-35587.0,707100,-26100.0,1,0
19457.71811766136,19460.37420045341,19442.46988621346,19451.853360463487,1620,19464.87877114113,111863,379700,323000,19650,19750,52278.0,702700,-4400.0,-1,1
19435.91019467162,19460.276522826727,19431.88083400498,19440.110906616123,4230,19438.72937992133,81766,410000,317300,16050,19800,-30097.0,727300,24600.0,1,0
19434.234745276142,19439.69598467004,19427.19661253795,19438.80221981513,4010,19438.99742174657,75250,394900,321300,17000,18700,-6516.0,716200,-11100.0,1,0
19444.01541674436,19444.17121466236,19434.07992122168,19437.13587234025,850,19451.328319297536,77255,407100,321100,18250,19500,2005.0,728200,12000.0,1,0
19453.58492295264,19461.31383596736,19443.16748514677,19446.657755579312,1280,19451.7989954509,110212,404600,319000,19850,18150,32957.0,723600,-4600.0,1,0
19466.095286544256,19475.571598284485,19457.915653498043,19465.018175239627,3240,19480.2607449048,98580,398500,315600,19400,16000,-11632.0,714100,-9500.0,1,0
19513.46647959577,19518.37967403512,19495.63871756681,19504.71818057232,4970,19507.33604033515,117291,383600,320000,19700,18850,18711.0,703600,-10500.0,1,0
19526.941304155876,19536.63312184262,19526.52117251072,19535.161987255942,3270,19553.83478213624,122514,399500,321500,17300,16050,5223.0,721000,17400.0,1,0
19519.986364009343,19527.46369809269,19509.68041325417,19516.382904250237,2110,19523.89075905739,85210,400300,318200,18000,19150,-37304.0,718500,-2500.0,1,0
19548.430720766428,19559.456647117106,19499.859819023088,19520.017191860683,3610,19519.514926479827,99146,402800,316200,19000,18800,13936.0,719000,500.0,1,0
19583.536110973,19586.5705287743,19559.09531204631,19579.86594033248,660,19579.271666229262,93939,399700,323500,19800,17350,-5207.0,723200,4200.0,1,0
19547.70341559197,19560.151251881147,19534.786794838372,19537.552842294997,2530,19532.919269895607,72764,399300,328000,19000,19850,-21175.0,727300,4100.0,1,0
19565.42361863148,19569.479794108167,19529.671093667894,19549.46531744732,4890,19545.470492048407,75641,416700,320900,16750,19650,2877.0,737600,10300.0,-1,1
19586.208417739712,19595.95426003496,19572.542897607756,19574.090169720766,660,19574.13206854357,96716,408400,313600,17400,17150,21075.0,722000,-15600.0,1,0
19577.663932940683,19584.115964782715,19577.33656045232,19578.734914087163,2510,19576.826388173035,98858,402100,313800,16900,18600,2142.0,715900,-6100.0,1,0
19618.30151574887,19649.0165922332,19617.49820143342,19631.334353936225,2590,19620.07815205392,98902,397700,314100,17650,16550,44.0,711800,-4100.0,1,0
19614.08239888546,19629.92053775288,19604.36174680447,19617.15381192368,4510,19626.029716706173,98933,408600,314500,16500,18600,31.0,723100,11300.0,1,0
19617.973525986406,19636.14975975673,19604.69488779262,19612.02434227969,4780,19620.508529824918,83680,399700,318500,16300,17800,-15253.0,718200,-4900.0,1,0
19613.07733910981,19618.77316847464,19610.156204723797,19617.54818122936,1270,19623.28657033822,142428,392800,322800,17500,17550,58748.0,715600,-2600.0,1,0
19613.73181040015,19613.885756580115,19604.81597070457,19609.229573289456,1050,19606.474674095716,104636,404000,317900,16000,16950,-37792.0,721900,6300.0,1,0
19581.701062261058,19583.84192285076,19573.87893074434,19574.900333867718,1290,19588.48605135433,88489,399200,315400,17550,18150,-16147.0,714600,-7300.0,1,0
19539.64413942442,19544.004611444325,19511.03000378838,19528.366221551867,3550,19531.228095281283,108046,414700,321500,17550,19400,19557.0,736200,21600.0,1,0
19586.6300299101,19588.594953767875,19555.000274676426,19569.473818553302,1070,19568.49593504551,82975,396200,317700,16650,17000,-25071.0,713900,-22300.0,1,0
19561.95777058433,19565.552382149952,19556.778271271058,19558.1439350436,670,19563.420249746705,100534,406700,322700,17100,19100,17559.0,729400,15500.0,1,0
19533.084356794545,19544.790208090344,19532.449290991404,19534.62799287029,2570,19539.561888076656,108013,401600,329800,17150,16200,7479.0,731400,2000.0,1,0
19470.287321687287,19489.32000233029,19461.429657293265,19469.346676378653,1840,19458.62247125722,111018,385800,320400,19300,16350,3005.0,706200,-25200.0,1,0
19451.829625754268,19455.4178993094,19439.578422894203,19447.78396684808,3810,19451.49297795197,74853,404400,316200,16650,19350,-36165.0,720600,14400.0,1,0
19413.457266353525,19415.5326502957,19387.359812754625,19404.277165986445,590,19408.859713217505,160581,397400,326600,19150,16400,85728.0,724000,3400.0,1,0
19461.52660141987,19476.38062594185,19460.00059377012,19467.44530113972,1180,19469.126853273247,123636,405500,328000,19750,18900,-36945.0,733500,9500.0,1,0
19491.22272337219,19508.094029804543,19475.647509461367,19478.38646756832,3900,19474.56020231734,140650,398200,333400,17900,18950,17014.0,731600,-1900.0,1,0
19471.30847829073,19485.05214893901,19456.80625348552,19478.86361773984,4360,19475.20941443218,94877,399700,338300,19750,18750,-45773.0,738000,6400.0,-1,1
19537.401920614077,19537.805296525297,19515.20799396681,19527.611562258848,1320,19534.528625586485,104935,408800,327100,16650,17050,10058.0,735900,-2100.0,1,0
19566.390499622343,19571.83017235896,19547.73693418686,19559.02927878248,1580,19567.409937415458,100729,401600,323600,17050,16050,-4206.0,725200,-10700.0,1,0
19557.05472489573,19562.83661938203,19519.57887754864,19542.71172577446,930,19543.99367199686,89058,398800,333200,16350,18700,-11671.0,732000,6800.0,1,0
19484.065316624125,19502.054691561792,19475.501365292366,19479.180640534218,4470,19485.310647511687,115152,415000,325700,18100,18600,26094.0,740700,8700.0,-1,1
19551.331316014228,19565.058071324864,19538.71149649265,19560.8656445204,1810,19562.090634410084,82326,394700,326800,16750,18550,-32826.0,721500,-19200.0,1,0
19510.816877066565,19525.89224188467,19506.84667589858,19515.84703967172,670,19514.754704519903,113965,397900,317100,17500,18400,31639.0,715000,-6500.0,1,0
19462.91627108659,19475.71782960012,19462.77998233293,19472.43774490868,1420,19477.58526563591,90038,399400,319500,19050,17550,-23927.0,718900,3900.0,1,0
19492.98741107534,19506.328390481067,19487.492456100328,19498.07647011268,4850,19495.25454273909,107980,401700,317200,18250,18250,17942.0,718900,0.0,1,0
19564.65084403641,19573.70607082388,19548.07236339913,19553.85438661526,3430,19568.874390992263,129232,410300,323700,18200,18550,21252.0,734000,15100.0,1,0
19605.51332520109,19608.755831016897,19587.02796761548,19602.270678928395,1970,19597.737573193102,97339,396700,316400,16550,18750,-31893.0,713100,-20900.0,1,0
