,open,high,low,close,volume
2025-10-27 15:17:21.737199,18872.019182384956,18903.88780650865,18869.102830410782,18874.510478404685,4260
2025-10-27 15:22:21.737199,18869.667808458686,18889.300789647845,18865.848366836035,18881.672252399658,3750
2025-10-27 15:27:21.737199,18910.662772378342,18925.61040604682,18910.33092365441,18917.58872794789,2030
2025-10-27 15:32:21.737199,18891.67487802354,18898.40545772347,18883.608766586403,18894.40211480738,1790
2025-10-27 15:37:21.737199,18942.967472691707,18947.261977045095,18915.080768824973,18927.29323325399,1080
2025-10-27 15:42:21.737199,18942.01586014044,18959.022410867994,18932.40071255336,18932.923254064615,2730
2025-10-27 15:47:21.737199,18901.595820543993,18904.715436237926,18881.07538343093,18900.436123210795,2980
2025-10-27 15:52:21.737199,18905.417289567027,18913.227454618904,18890.05198473248,18906.29991141654,2890
2025-10-27 15:57:21.737199,18886.30266466154,18898.3354313945,18870.37520480467,18875.62997985308,4230
2025-10-27 16:02:21.737199,18910.32176092308,18943.050078193748,18910.013155471217,18933.124551882334,4380
2025-10-27 16:07:21.737199,18892.00774397214,18910.942624348267,18881.26403772001,18906.33160808952,3420
2025-10-27 16:12:21.737199,18879.55681748048,18892.173767501543,18875.785915122036,18885.240681000825,3360
2025-10-27 16:17:21.737199,18826.310303420094,18828.320685992036,18823.38777521461,18826.988397572,2530
2025-10-27 16:22:21.737199,18813.729883064625,18828.76508044221,18801.13076882924,18811.73366194538,1480
2025-10-27 16:27:21.737199,18745.638222598325,18752.513633563805,18725.877421833087,18736.716063063832,3990
2025-10-27 16:32:21.737199,18701.34119583337,18702.14782688525,18698.325560988706,18702.065690639796,2250
2025-10-27 16:37:21.737199,18722.871754539305,18727.510032303944,18710.101763748375,18725.284688416054,3110
2025-10-27 16:42:21.737199,18745.140869678555,18745.858893587312,18728.520414670864,18733.502381221646,3200
2025-10-27 16:47:21.737199,18757.29515267642,18765.22972753936,18752.59722558204,18760.42927552208,1920
2025-10-27 16:52:21.737199,18730.295391008352,18750.00668099145,18719.64246935179,18728.841367085046,2380
2025-10-27 16:57:21.737199,18729.142257769057,18748.266378070097,18696.257328580312,18711.276458193093,3210
2025-10-27 17:02:21.737199,18729.228340688784,18730.682899377294,18709.714406125873,18721.171167024884,690
2025-10-27 17:07:21.737199,18696.90064966699,18700.622709596955,18678.34677509313,18693.03407888372,3820
2025-10-27 17:12:21.737199,18739.298951716366,18757.529010810198,18730.562959986382,18756.98592338555,3490
2025-10-27 17:17:21.737199,18764.164558877932,18776.285031647527,18742.71920869761,18769.386186085187,4750
2025-10-27 17:22:21.737199,18758.13385766959,18759.877655820117,18738.273211085354,18745.608286650775,950
2025-10-27 17:27:21.737199,18759.077955015695,18778.64198250667,18751.889584427772,18763.63675133677,1440
2025-10-27 17:32:21.737199,18765.13012588805,18786.495038109988,18746.7320537118,18750.612445539682,4670
2025-10-27 17:37:21.737199,18707.934987875324,18729.616281137023,18703.624705437243,18718.06244479936,1130
2025-10-27 17:42:21.737199,18701.187016913882,18710.83651414857,18682.55034557466,18696.78172180292,4620
2025-10-27 17:47:21.737199,18682.252747940074,18686.365264805554,18673.924441753035,18681.378080467886,1800
2025-10-27 17:52:21.737199,18654.391588780636,18678.779652329118,18649.213976324474,18666.757553695807,580
2025-10-27 17:57:21.737199,18646.714080620925,18646.849353201345,18634.60000583101,18634.713395101735,2520
2025-10-27 18:02:21.737199,18697.250325848006,18708.806496055568,18683.321549249526,18684.18919162708,4580
2025-10-27 18:07:21.737199,18715.419119368114,18727.156853437653,18698.06265668389,18709.957966372942,3470
2025-10-27 18:12:21.737199,18699.57820002252,18716.125073482723,18688.797104706224,18709.28682328546,2230
2025-10-27 18:17:21.737199,18715.832841144766,18720.871470472313,18692.56526781237,18701.61492755653,1220
2025-10-27 18:22:21.737199,18755.34680661296,18762.058728570224,18725.051456665387,18728.787776386533,1330
2025-10-27 18:27:21.737199,18781.565406949194,18804.050339271045,18767.470114157564,18777.328672145126,1080
2025-10-27 18:32:21.737199,18783.433243015064,18809.142489656613,18780.384144868385,18788.615036256353,700
2025-10-27 18:37:21.737199,18765.40219662378,18783.111005454484,18764.06055823751,18776.663893861318,4550
2025-10-27 18:42:21.737199,18785.254005756826,18800.50655178987,18764.69568423012,18780.903703840613,2060
2025-10-27 18:47:21.737199,18796.53282725999,18800.133943988574,18790.125674864154,18792.666130396658,3680
2025-10-27 18:52:21.737199,18821.977792673526,18837.536834782284,18821.72007913827,18832.83713967108,3780
2025-10-27 18:57:21.737199,18840.10752263835,18856.048804851143,18804.11328060239,18822.494455307442,1100
2025-10-27 19:02:21.737199,18869.980110480625,18871.587698482617,18859.834250923195,18866.31442083052,1130
2025-10-27 19:07:21.737199,18855.024923001547,18864.483780723724,18840.543687069352,18856.82014659678,3740
2025-10-27 19:12:21.737199,18892.509932161898,18904.577178337793,18886.86543864017,18896.753366738696,2170
2025-10-27 19:17:21.737199,18898.299472913215,18908.42027294132,18886.76273569224,18893.482233132607,2520
2025-10-27 19:22:21.737199,18957.409056454642,18977.399294411814,18956.298870616658,18957.735512628253,1780
2025-10-27 19:27:21.737199,18938.010738984645,18938.219387230216,18912.214733888257,18914.448753914123,2940
2025-10-27 19:32:21.737199,18987.578426210366,18998.22914286318,18972.41594403524,18981.329154533807,1550
2025-10-27 19:37:21.737199,18993.405965869882,18999.48604006942,18989.75555312399,18997.712803413186,3700
2025-10-27 19:42:21.737199,18975.045809767824,18981.962817798903,18963.77501237949,18965.7262726185,1710
2025-10-27 19:47:21.737199,18961.46778677352,18965.356405021706,18946.245332407027,18962.027000482318,3670
2025-10-27 19:52:21.737199,18952.548117314316,18960.021193006083,18932.830449850757,18956.782803601203,2310
2025-10-27 19:57:21.737199,18964.800139560513,18967.37285672748,18950.11985668046,18961.551950994395,1520
2025-10-27 20:02:21.737199,18979.868976810783,18993.0329229866,18970.978851401967,18981.486666830187,3650
2025-10-27 20:07:21.737199,18963.73251254812,18974.36671140838,18941.60040229023,18954.60401112353,3510
2025-10-27 20:12:21.737199,18963.229375588224,18969.95518280811,18950.08376617143,18961.27036704399,3100
2025-10-27 20:17:21.737199,19024.454177344607,19030.44383994103,19017.49219670429,19030.25869212292,1620
2025-10-27 20:22:21.737199,19074.00719425876,19076.82534140723,19062.042844881486,19075.50424595217,4550
2025-10-27 20:27:21.737199,19086.685807463116,19090.731135490478,19073.44920613697,19081.088338433907,4860
2025-10-27 20:32:21.737199,19087.964757839967,19093.017718754556,19068.30563344008,19090.104675251583,1190
2025-10-27 20:37:21.737199,19091.592712818943,19108.41140991259,19086.259248852,19098.414232354655,2090
2025-10-27 20:42:21.737199,19109.36144527187,19112.564595438274,19088.281351910493,19089.774910854907,2890
2025-10-27 20:47:21.737199,19080.257355367514,19104.11641558034,19076.985793600896,19091.31507109416,600
2025-10-27 20:52:21.737199,19073.083291125247,19080.17515725248,19058.020182399632,19069.876583806297,1870
2025-10-27 20:57:21.737199,19025.595672396714,19031.592637027028,19018.181632488995,19029.643272112964,2160
2025-10-27 21:02:21.737199,19037.182641840594,19048.877769325452,19030.977580836705,19048.578746017003,2960
2025-10-27 21:07:21.737199,19055.86335409768,19071.18025036656,19039.852409849394,19042.794140827264,4030
2025-10-27 21:12:21.737199,19042.24747668708,19042.443236297742,19015.461915760287,19035.492801117914,800
2025-10-27 21:17:21.737199,19087.449833138475,19090.209722565083,19083.378411535337,19084.696003760004,610
2025-10-27 21:22:21.737199,19052.577491082724,19063.808256669734,19027.150463255926,19045.111228735157,2920
2025-10-27 21:27:21.737199,19010.963355566157,19029.54463868364,19010.45900123924,19027.454763399888,1570
2025-10-27 21:32:21.737199,19017.555175698904,19023.351023296793,19001.183997270306,19009.40832041523,3850
2025-10-27 21:37:21.737199,19047.638995560188,19062.452094252883,19037.807644535198,19042.34806830978,4710
2025-10-27 21:42:21.737199,19096.003039158782,19099.872411172666,19079.989934281726,19097.954545943114,3720
2025-10-27 21:47:21.737199,19083.054108568835,19084.015809315308,19057.656733720443,19071.583766342483,2430
2025-10-27 21:52:21.737199,19114.147029275584,19114.541616523864,19098.98276612126,19110.365479625005,3570
2025-10-27 21:57:21.737199,19113.234107725988,19126.181190650314,19106.782081419035,19116.267886976257,1820
2025-10-27 22:02:21.737199,19108.47663326101,19111.67193853413,19088.903743705923,19105.29640563137,4440
2025-10-27 22:07:21.737199,19134.012858818503,19148.153582173207,19107.186450607365,19133.119426138986,3300
2025-10-27 22:12:21.737199,19152.935881477348,19162.450959619688,19147.256456356114,19147.866749472483,3400
2025-10-27 22:17:21.737199,19107.891655089505,19109.19027104134,19085.045401217514,19093.42248779817,2120
2025-10-27 22:22:21.737199,19150.450418584205,19154.33866456139,19136.977241805038,19153.529746008557,3270
2025-10-27 22:27:21.737199,19190.327440120178,19217.434984705153,19188.216331123418,19207.166310260378,4700
2025-10-27 22:32:21.737199,19172.52048055151,19181.864260476137,19171.29912511638,19172.696883373046,4880
2025-10-27 22:37:21.737199,19184.098527295417,19208.560164189552,19183.113946328973,19186.259271805386,2520
2025-10-27 22:42:21.737199,19198.512065866882,19205.324991158166,19195.653444317664,19205.16168895309,1450
2025-10-27 22:47:21.737199,19206.21241750349,19211.062188651846,19187.94583137893,19194.022901931145,2720
2025-10-27 22:52:21.737199,19190.556947163557,19207.704718076508,19186.837530974484,19206.893049413666,2860
2025-10-27 22:57:21.737199,19171.42515594457,19180.205531165597,19152.877146068015,19173.364621633325,1660
2025-10-27 23:02:21.737199,19170.88201595088,19203.991114451168,19169.450320145468,19186.524083990556,2410
2025-10-27 23:07:21.737199,19204.827116444063,19211.60424530717,19175.063063154306,19197.78823046922,3250
2025-10-27 23:12:21.737199,19220.685328985237,19251.54688434821,19217.285471997737,19238.157527046285,1550
2025-10-27 23:17:21.737199,19210.195207307373,19234.015062170383,19200.788933012227,19217.640651485588,530
2025-10-27 23:22:21.737199,19232.637132032178,19239.06257925306,19231.06620681825,19237.955341677512,670
2025-10-27 23:27:21.737199,19150.826474228554,19156.38006319091,19138.243663255904,19153.067355086576,3560
2025-10-27 23:32:21.737199,19184.046480661822,19192.57526481342,19172.563299704467,19181.662588381365,690
2025-10-27 23:37:21.737199,19134.240960666226,19156.4649616429,19124.087794180534,19145.726591683302,1710
2025-10-27 23:42:21.737199,19124.032478794306,19132.70788314703,19119.88840071967,19125.374602149153,1860
2025-10-27 23:47:21.737199,19092.131450843543,19092.781273199867,19056.634021906862,19073.353674166614,1290
2025-10-27 23:52:21.737199,19055.280638532666,19065.082379454565,19041.15938836551,19044.636487755968,2030
2025-10-27 23:57:21.737199,19088.680248481927,19093.468501188265,19078.88526790939,19086.906473412353,4070
2025-10-28 00:02:21.737199,19075.48400072928,19080.809519302886,19068.92929769668,19078.44069105109,740
2025-10-28 00:07:21.737199,19085.592026603892,19086.33748821627,19080.89347936906,19085.05201419762,2180
2025-10-28 00:12:21.737199,19084.43965677584,19099.89281024222,19076.410360537535,19096.071344016436,1080
2025-10-28 00:17:21.737199,19098.29161110675,19100.217224099943,19075.101743921714,19079.66025492556,3500
2025-10-28 00:22:21.737199,19100.68349410726,19111.89210139338,19100.25748648076,19102.05480797164,900
2025-10-28 00:27:21.737199,19064.15044055383,19064.589671160527,19034.03919325509,19046.821325828536,870
2025-10-28 00:32:21.737199,19092.8521368516,19110.358457000086,19074.38851117972,19100.104674113718,1660
2025-10-28 00:37:21.737199,19078.907328124256,19079.680811285223,19077.78607711689,19078.00624359467,3240
2025-10-28 00:42:21.737199,19034.602815642458,19043.17180129702,19028.655419781306,19038.596370219937,3190
2025-10-28 00:47:21.737199,19022.573461313677,19046.726248046525,19012.517672657905,19014.356822773778,1760
2025-10-28 00:52:21.737199,19065.634822625638,19078.212277373368,19053.14811713199,19077.83172820331,4540
2025-10-28 00:57:21.737199,19090.156260579966,19113.510161680315,19089.4466285988,19100.09960388866,4480
2025-10-28 01:02:21.737199,19080.365937878683,19087.2135345592,19078.60528335305,19085.9330572999,520
2025-10-28 01:07:21.737199,19070.56331326476,19075.51554518525,19063.680666530796,19069.328329836528,3420
2025-10-28 01:12:21.737199,19061.55550453466,19083.035079233603,19060.608966636628,19067.081995448843,4220
2025-10-28 01:17:21.737199,19121.218368832688,19126.853892861316,19110.728819140204,19114.460045254793,4790
2025-10-28 01:22:21.737199,19132.367436891676,19155.696111841768,19127.42990818381,19140.551839507225,650
2025-10-28 01:27:21.737199,19144.904438588226,19168.519597654118,19138.658142679673,19160.69401563578,4470
2025-10-28 01:32:21.737199,19174.706076141127,19198.213770197723,19168.846505015914,19184.970397545934,3140
2025-10-28 01:37:21.737199,19181.767190923696,19185.95030699272,19169.707576690584,19174.769658564812,2880
2025-10-28 01:42:21.737199,19174.507053692112,19180.442372377525,19161.53483661424,19177.972053141802,3120
2025-10-28 01:47:21.737199,19169.052207469485,19169.71961112033,19125.806104121137,19156.658058587505,4470
2025-10-28 01:52:21.737199,19167.185196498493,19179.277313662737,19163.393938433783,19172.670752047987,1830
2025-10-28 01:57:21.737199,19166.30672023145,19177.177770046215,19165.97828818004,19170.624921841503,2620
2025-10-28 02:02:21.737199,19187.42897017236,19190.055050463863,19153.379770933,19169.49048607134,640
2025-10-28 02:07:21.737199,19189.115980612303,19189.25289834122,19174.999212837723,19177.969178149684,4850
2025-10-28 02:12:21.737199,19210.4077485714,19211.844667452548,19203.119093797482,19207.688141743438,3770
2025-10-28 02:17:21.737199,19208.274073525987,19209.213619117803,19199.722451186153,19205.3845752856,4670
2025-10-28 02:22:21.737199,19210.731982942667,19214.919977988076,19173.658138992385,19199.11451431973,4090
2025-10-28 02:27:21.737199,19153.429376246266,19165.23729649287,19140.343854696064,19157.15451455702,1780
2025-10-28 02:32:21.737199,19179.965501926043,19186.142957338267,19172.890619653364,19182.377129498105,4010
2025-10-28 02:37:21.737199,19190.128448687898,19194.480630917198,19181.67740215495,19188.264423889756,1710
2025-10-28 02:42:21.737199,19219.07006552463,19234.27449447513,19204.688577306206,19211.807260626392,2900
2025-10-28 02:47:21.737199,19135.947526261265,19146.46235783225,19127.559311547848,19145.981528532026,1640
2025-10-28 02:52:21.737199,19196.178018346705,19216.67292867737,19189.83886493704,19212.066763164545,2460
2025-10-28 02:57:21.737199,19192.350980638083,19199.346028263302,19184.012273398625,19187.710639778732,2710
2025-10-28 03:02:21.737199,19224.472705182507,19231.127744463338,19198.68393935963,19218.588412087578,2630
2025-10-28 03:07:21.737199,19194.700562511134,19205.74143875894,19183.493334213737,19199.414854536928,4530
2025-10-28 03:12:21.737199,19212.54381528935,19218.05878247849,19201.66052787795,19209.104487716577,1290
2025-10-28 03:17:21.737199,19182.40142156323,19187.546274941145,19172.869387949104,19181.06443503315,3120
2025-10-28 03:22:21.737199,19164.653381214448,19181.651629246244,19160.791072389085,19171.74097935201,1840
2025-10-28 03:27:21.737199,19219.94726282451,19223.862943711432,19198.984711035693,19201.598401170588,3550
2025-10-28 03:32:21.737199,19214.642835874398,19236.037025649795,19214.092620629894,19227.30819003527,2910
2025-10-28 03:37:21.737199,19221.102910515132,19222.988162618974,19215.83568513431,19221.801410433993,4350
2025-10-28 03:42:21.737199,19246.397242292784,19247.593269012203,19229.549841915155,19242.43736203142,3520
2025-10-28 03:47:21.737199,19260.905307440502,19262.941033257506,19252.896744342517,19260.045942143177,3190
2025-10-28 03:52:21.737199,19265.4442576579,19272.636157471334,19263.96500349929,19265.08235007461,3360
2025-10-28 03:57:21.737199,19276.18660971259,19279.324559088775,19241.224948791692,19259.501130020497,990
2025-10-28 04:02:21.737199,19345.998515856634,19382.489564722426,19344.897607257015,19360.45905222144,2380
2025-10-28 04:07:21.737199,19344.519992600097,19353.16281350457,19334.023440712186,19344.919704859927,3460
2025-10-28 04:12:21.737199,19350.549624108746,19359.849678146187,19350.17659225533,19354.835791463152,630
2025-10-28 04:17:21.737199,19381.263589100166,19395.615439604975,19376.576631330507,19390.484707560987,4380
2025-10-28 04:22:21.737199,19413.62412185626,19422.06212726597,19401.3182049762,19403.711889797047,2810
2025-10-28 04:27:21.737199,19448.416237494454,19453.126076098142,19446.778489163386,19453.02037677905,3100
2025-10-28 04:32:21.737199,19467.25327504195,19468.590212794235,19458.773280630234,19464.64815659028,2410
2025-10-28 04:37:21.737199,19434.099461864964,19470.69561868841,19420.74229581722,19442.327575598443,4620
2025-10-28 04:42:21.737199,19481.96906815167,19483.762829694253,19457.747859700517,19461.247778749563,2520
2025-10-28 04:47:21.737199,19448.692740955725,19459.68299038178,19436.18613109032,19447.72911365684,3100
2025-10-28 04:52:21.737199,19457.71811766136,19460.374200453414,19442.46988621346,19451.853360463487,1620
2025-10-28 04:57:21.737199,19435.91019467162,19460.276522826727,19431.88083400498,19440.110906616123,4230
2025-10-28 05:02:21.737199,19434.234745276146,19439.695984670037,19427.19661253795,19438.80221981513,4010
2025-10-28 05:07:21.737199,19444.015416744358,19444.171214662358,19434.079921221677,19437.135872340255,850
2025-10-28 05:12:21.737199,19453.58492295264,19461.313835967358,19443.167485146772,19446.657755579312,1280
2025-10-28 05:17:21.737199,19466.095286544256,19475.571598284485,19457.915653498043,19465.018175239627,3240
2025-10-28 05:22:21.737199,19513.466479595772,19518.37967403512,19495.63871756681,19504.71818057232,4970
2025-10-28 05:27:21.737199,19526.941304155873,19536.63312184262,19526.521172510722,19535.161987255946,3270
2025-10-28 05:32:21.737199,19519.986364009346,19527.463698092695,19509.68041325417,19516.382904250233,2110
2025-10-28 05:37:21.737199,19548.430720766428,19559.456647117102,19499.859819023088,19520.017191860683,3610
2025-10-28 05:42:21.737199,19583.536110973,19586.5705287743,19559.09531204631,19579.86594033248,660
2025-10-28 05:47:21.737199,19547.703415591972,19560.151251881147,19534.786794838375,19537.552842294994,2530
2025-10-28 05:52:21.737199,19565.42361863148,19569.479794108167,19529.671093667894,19549.46531744732,4890
2025-10-28 05:57:21.737199,19586.208417739712,19595.95426003496,19572.542897607753,19574.090169720766,660
2025-10-28 06:02:21.737199,19577.663932940683,19584.115964782715,19577.336560452317,19578.734914087163,2510
2025-10-28 06:07:21.737199,19618.30151574887,19649.016592233198,19617.49820143342,19631.334353936225,2590
2025-10-28 06:12:21.737199,19614.08239888546,19629.920537752878,19604.36174680447,19617.15381192368,4510
2025-10-28 06:17:21.737199,19617.973525986406,19636.14975975673,19604.69488779262,19612.02434227969,4780
2025-10-28 06:22:21.737199,19613.07733910981,19618.77316847464,19610.156204723793,19617.548181229362,1270
2025-10-28 06:27:21.737199,19613.73181040015,19613.885756580115,19604.81597070457,19609.229573289456,1050
2025-10-28 06:32:21.737199,19581.701062261058,19583.84192285076,19573.87893074434,19574.900333867714,1290
2025-10-28 06:37:21.737199,19539.64413942442,19544.004611444325,19511.03000378838,19528.366221551867,3550
2025-10-28 06:42:21.737199,19586.6300299101,19588.594953767875,19555.000274676426,19569.473818553306,1070
2025-10-28 06:47:21.737199,19561.95777058433,19565.552382149952,19556.778271271058,19558.143935043598,670
2025-10-28 06:52:21.737199,19533.084356794545,19544.790208090344,19532.449290991404,19534.62799287029,2570
2025-10-28 06:57:21.737199,19470.287321687287,19489.32000233029,19461.429657293265,19469.346676378653,1840
2025-10-28 07:02:21.737199,19451.829625754268,19455.4178993094,19439.578422894203,19447.783966848077,3810
2025-10-28 07:07:21.737199,19413.457266353525,19415.5326502957,19387.359812754625,19404.277165986445,590
2025-10-28 07:12:21.737199,19461.52660141987,19476.38062594185,19460.000593770117,19467.445301139716,1180
2025-10-28 07:17:21.737199,19491.22272337219,19508.094029804546,19475.647509461367,19478.386467568318,3900
2025-10-28 07:22:21.737199,19471.308478290735,19485.052148939012,19456.806253485516,19478.86361773984,4360
2025-10-28 07:27:21.737199,19537.401920614073,19537.805296525297,19515.20799396681,19527.611562258848,1320
2025-10-28 07:32:21.737199,19566.390499622343,19571.830172358957,19547.73693418686,19559.02927878248,1580
2025-10-28 07:37:21.737199,19557.05472489573,19562.83661938203,19519.57887754864,19542.71172577446,930
2025-10-28 07:42:21.737199,19484.065316624125,19502.054691561792,19475.501365292366,19479.180640534218,4470
2025-10-28 07:47:21.737199,19551.331316014228,19565.058071324864,19538.711496492655,19560.8656445204,1810
2025-10-28 07:52:21.737199,19510.816877066565,19525.89224188467,19506.84667589858,19515.847039671717,670
2025-10-28 07:57:21.737199,19462.91627108659,19475.717829600122,19462.779982332926,19472.43774490868,1420
2025-10-28 08:02:21.737199,19492.98741107534,19506.328390481067,19487.492456100328,19498.07647011268,4850
2025-10-28 08:07:21.737199,19564.65084403641,19573.706070823882,19548.07236339913,19553.85438661526,3430
2025-10-28 08:12:21.737199,19605.51332520109,19608.755831016897,19587.027967615482,19602.270678928395,1970
2025-10-28 08:17:21.737199,19622.30015457951,19627.305418885782,19603.71492570284,19614.645503833566,2210
2025-10-28 08:22:21.737199,19640.010037017077,19654.544925218263,19622.931033694524,19653.07628925224,1000
2025-10-28 08:27:21.737199,19665.364423954197,19672.942965830192,19642.72136130256,19653.596781518983,680
2025-10-28 08:32:21.737199,19687.960960901062,19720.21452164037,19665.569635869448,19696.75850351083,1690
2025-10-28 08:37:21.737199,19696.463804754338,19713.408271935634,19694.4534874523,19705.257821545292,3730
2025-10-28 08:42:21.737199,19699.73963168116,19729.19587619667,19669.03087843116,19717.761152480496,2740
2025-10-28 08:47:21.737199,19698.087095910276,19703.0703790379,19693.933481638873,19694.052074818454,1150
2025-10-28 08:52:21.737199,19676.018957489396,19693.122884353485,19664.992834718374,19683.02678964726,1900
2025-10-28 08:57:21.737199,19667.93352719973,19690.984879232543,19667.369082448535,19690.37121552636,4950
2025-10-28 09:02:21.737199,19618.247628528068,19619.298871496012,19611.690947509636,19612.189104846177,2380
2025-10-28 09:07:21.737199,19615.55011974983,19626.127930116345,19598.920381134703,19600.49479029418,2070
2025-10-28 09:12:21.737199,19586.67990413262,19588.39662305571,19561.788656888377,19568.268326757265,1470
2025-10-28 09:17:21.737199,19554.478793739105,19565.35276494733,19544.319155086014,19561.44714986631,2070
2025-10-28 09:22:21.737199,19559.95170881073,19563.476347512096,19525.045905936615,19541.5345452457,4840
2025-10-28 09:27:21.737199,19601.03163241913,19605.973913502145,19594.980914432417,19597.382713652136,2950
2025-10-28 09:32:21.737199,19628.24644757038,19635.39448117854,19621.11360124068,19632.538293075362,3930
2025-10-28 09:37:21.737199,19582.25743117038,19589.03515535229,19576.107139544754,19584.07050868646,4810
2025-10-28 09:42:21.737199,19553.40579960605,19562.590570161672,19540.829223637033,19557.565247643426,2850
2025-10-28 09:47:21.737199,19581.21401010216,19595.130129347937,19578.697310987773,19583.390362721515,820
2025-10-28 09:52:21.737199,19552.573344599456,19582.535532961894,19549.859911660926,19565.075903405814,4100
2025-10-28 09:57:21.737199,19546.181681054743,19546.313132690007,19527.75961834455,19536.87460655686,2900
2025-10-28 10:02:21.737199,19562.511087480216,19564.710432678734,19546.141282803663,19555.889225029085,3790
2025-10-28 10:07:21.737199,19534.312182474197,19543.383839710048,19520.0462852504,19526.76549706687,3870
2025-10-28 10:12:21.737199,19537.595458537497,19574.395186731643,19533.26195314188,19545.705434424075,3240
2025-10-28 10:17:21.737199,19498.734058919814,19517.98135516652,19490.409824261507,19507.512375230883,1200
2025-10-28 10:22:21.737199,19481.347940428008,19489.921389421226,19475.08290119025,19485.74317915059,3620
2025-10-28 10:27:21.737199,19490.88976458925,19506.47834991942,19484.078155953517,19502.423436888468,4520
2025-10-28 10:32:21.737199,19444.56651033377,19450.40195080016,19427.00118133313,19433.113263334977,2650
2025-10-28 10:37:21.737199,19457.612591099554,19483.159995818667,19456.46794906028,19473.832691532105,1280
2025-10-28 10:42:21.737199,19457.234013882924,19489.651943394227,19457.087814655904,19472.053019043746,2180
2025-10-28 10:47:21.737199,19473.560321488334,19485.653069674623,19454.891516893804,19480.722911156925,3470
2025-10-28 10:52:21.737199,19480.296830101364,19507.946876340888,19465.967840575726,19497.65181591857,2290
2025-10-28 10:57:21.737199,19520.393633419877,19522.90146841216,19500.945245110957,19504.224664861813,1650
2025-10-28 11:02:21.737199,19524.255866765823,19527.26096576834,19511.94304874656,19519.1361369652,3090
2025-10-28 11:07:21.737199,19511.879298298365,19532.056786740097,19494.40016790027,19504.705722112143,3090
2025-10-28 11:12:21.737199,19515.654163372805,19536.33869833389,19506.220226828184,19522.694233857044,540
2025-10-28 11:17:21.737199,19531.76018697279,19543.50440492606,19514.48501120052,19521.504638428552,3460
2025-10-28 11:22:21.737199,19533.387057089294,19542.54311409429,19515.61390375072,19540.785280062235,1570
2025-10-28 11:27:21.737199,19534.77177986246,19556.347357237366,19533.960214335057,19548.158335256976,3920
2025-10-28 11:32:21.737199,19514.40787795518,19522.186643608326,19508.076604671816,19521.19111443027,4090
2025-10-28 11:37:21.737199,19495.20829482064,19506.187052314162,19489.511785437422,19497.974187475716,1660
2025-10-28 11:42:21.737199,19454.429832081925,19461.733732981767,19420.977629314566,19444.820575785157,4060
2025-10-28 11:47:21.737199,19505.747468376736,19512.13005155183,19478.15030092917,19497.48823783244,4940
2025-10-28 11:52:21.737199,19469.58237049987,19491.21583361485,19469.46671695065,19481.747149604074,3800
2025-10-28 11:57:21.737199,19449.551515315587,19457.259944628993,19445.79205091876,19457.13050961552,4880
2025-10-28 12:02:21.737199,19428.798042437877,19434.62495291412,19415.21448960989,19428.418991257025,3800
2025-10-28 12:07:21.737199,19455.091063049196,19470.25423451724,19449.594821760402,19451.0258289147,620
2025-10-28 12:12:21.737199,19446.680023385496,19454.647068268107,19420.60429250193,19426.98240463687,1910
2025-10-28 12:17:21.737199,19483.305598219125,19487.434982382292,19464.364179727734,19472.873725757214,2370
2025-10-28 12:22:21.737199,19463.827438802047,19491.837100325534,19463.064074826947,19482.429204439708,3300
2025-10-28 12:27:21.737199,19472.169305502153,19477.412904377114,19457.92217287754,19459.702681668787,1640
2025-10-28 12:32:21.737199,19447.980035315217,19454.361723234917,19439.867589103207,19449.82253520532,4770
2025-10-28 12:37:21.737199,19510.854156789617,19535.156636910055,19494.09753140167,19520.68220300569,2850
2025-10-28 12:42:21.737199,19476.323269001172,19484.285992344998,19461.804479170867,19464.10262922137,3870
2025-10-28 12:47:21.737199,19485.571479728358,19498.418760757257,19476.75462845537,19487.37107430806,590
2025-10-28 12:52:21.737199,19504.299586797744,19517.470723133076,19502.097485556395,19513.446279613105,2480
2025-10-28 12:57:21.737199,19516.604802175214,19523.935252960084,19502.58768854551,19516.726774338193,3010
2025-10-28 13:02:21.737199,19511.37638966313,19555.254952630086,19504.509201477125,19539.35963549132,990
2025-10-28 13:07:21.737199,19507.772365521356,19527.500480424693,19481.21815388551,19491.497038265617,4770
2025-10-28 13:12:21.737199,19509.249495499935,19531.801527638054,19508.59368908156,19519.57699501869,1910
2025-10-28 13:17:21.737199,19505.143172117594,19512.7406147929,19502.65249039488,19503.457910803438,3200
2025-10-28 13:22:21.737199,19533.559803522334,19543.760684514193,19526.039688392146,19541.098977776357,650
2025-10-28 13:27:21.737199,19598.632362667944,19607.048646055984,19591.03825692616,19602.956870980528,510
2025-10-28 13:32:21.737199,19582.445922026596,19594.108109196393,19561.877020960474,19575.267426235445,2070
2025-10-28 13:37:21.737199,19542.44651474792,19552.6837779439,19523.227329978537,19544.684089623777,790
2025-10-28 13:42:21.737199,19540.05421484024,19550.724127723945,19521.52038435884,19521.902467297165,1310
2025-10-28 13:47:21.737199,19616.00834504612,19627.300477441655,19603.751180030507,19621.92499904879,800
2025-10-28 13:52:21.737199,19592.571187073107,19608.58047310682,19582.22144004053,19595.49203255808,2850
2025-10-28 13:57:21.737199,19640.99863304999,19654.38424826386,19630.439420639697,19647.27059479964,3820
2025-10-28 14:02:21.737199,19690.68536373417,19713.817583509757,19680.374568609266,19701.102901242615,1970
2025-10-28 14:07:21.737199,19674.538097126995,19703.617108673556,19666.044232295208,19678.154472402726,2260
