,fut_close,fut_oi
2025-10-27 21:17:21.737199,19100.456802468565,92643
2025-10-27 21:22:21.737199,19054.53326558195,112829
2025-10-27 21:27:21.737199,19029.40809499446,88660
2025-10-27 21:32:21.737199,19020.40439922971,111941
2025-10-27 21:37:21.737199,19051.36311167728,81864
2025-10-27 21:42:21.737199,19098.99887613644,87780
2025-10-27 21:47:21.737199,19072.069351640646,114613
2025-10-27 21:52:21.737199,19113.22151204736,89712
2025-10-27 21:57:21.737199,19114.06464711522,76575
2025-10-27 22:02:21.737199,19107.336133438137,134602
2025-10-27 22:07:21.737199,19139.739980558003,99297
2025-10-27 22:12:21.737199,19157.66188244768,109429
2025-10-27 22:17:21.737199,19095.071097330132,54758
2025-10-27 22:22:21.737199,19165.33840007966,126636
2025-10-27 22:27:21.737199,19214.75374866865,152924
2025-10-27 22:32:21.737199,19180.532686090086,124843
2025-10-27 22:37:21.737199,19184.806804323973,127694
2025-10-27 22:42:21.737199,19219.418219491323,91824
2025-10-27 22:47:21.737199,19201.048093501093,105036
2025-10-27 22:52:21.737199,19208.817576085497,109761
2025-10-27 22:57:21.737199,19174.270847427328,86047
2025-10-27 23:02:21.737199,19188.574439553504,97518
2025-10-27 23:07:21.737199,19195.762839555206,79980
2025-10-27 23:12:21.737199,19247.709083018573,92089
2025-10-27 23:17:21.737199,19216.203621137214,116817
2025-10-27 23:22:21.737199,19243.475623938004,64684
2025-10-27 23:27:21.737199,19154.31277996138,119062
2025-10-27 23:32:21.737199,19189.359018358722,68452
2025-10-27 23:37:21.737199,19154.189221957342,101049
2025-10-27 23:42:21.737199,19125.505199411487,102868
2025-10-27 23:47:21.737199,19076.97451957928,111456
2025-10-27 23:52:21.737199,19040.198755344838,96389
2025-10-27 23:57:21.737199,19100.461287269398,79106
2025-10-28 00:02:21.737199,19088.369129369326,103690
2025-10-28 00:07:21.737199,19080.87884485389,143450
2025-10-28 00:12:21.737199,19094.92421891911,99711
2025-10-28 00:17:21.737199,19082.704500652886,82372
2025-10-28 00:22:21.737199,19106.09734175294,90657
2025-10-28 00:27:21.737199,19046.710561131258,103004
2025-10-28 00:32:21.737199,19097.36422166839,94627
2025-10-28 00:37:21.737199,19084.082767787924,91848
2025-10-28 00:42:21.737199,19052.339292311925,126548
2025-10-28 00:47:21.737199,19018.471522469754,110345
2025-10-28 00:52:21.737199,19079.97772364562,97629
2025-10-28 00:57:21.737199,19101.64572211489,97782
2025-10-28 01:02:21.737199,19083.470645657795,103463
2025-10-28 01:07:21.737199,19069.29790614485,111206
2025-10-28 01:12:21.737199,19077.394108785502,125646
2025-10-28 01:17:21.737199,19106.40798334294,91761
2025-10-28 01:22:21.737199,19144.782494765244,80111
2025-10-28 01:27:21.737199,19164.686843684307,88877
2025-10-28 01:32:21.737199,19189.48883793787,82488
2025-10-28 01:37:21.737199,19182.7890325979,69479
2025-10-28 01:42:21.737199,19182.15953225347,128211
2025-10-28 01:47:21.737199,19157.880486513986,117091
2025-10-28 01:52:21.737199,19172.72852261308,54329
2025-10-28 01:57:21.737199,19181.92606521675,104358
2025-10-28 02:02:21.737199,19179.31131496233,92465
2025-10-28 02:07:21.737199,19198.36094508241,90081
2025-10-28 02:12:21.737199,19209.910537938915,50269
2025-10-28 02:17:21.737199,19205.548514326787,99495
2025-10-28 02:22:21.737199,19205.564458163444,101538
2025-10-28 02:27:21.737199,19163.451566027106,76462
2025-10-28 02:32:21.737199,19189.875645857428,132454
2025-10-28 02:37:21.737199,19196.97856815744,115826
2025-10-28 02:42:21.737199,19219.261481873833,78673
2025-10-28 02:47:21.737199,19155.985485418954,120461
2025-10-28 02:52:21.737199,19222.871660120345,90688
2025-10-28 02:57:21.737199,19198.60452801972,121102
2025-10-28 03:02:21.737199,19209.394212772233,71142
2025-10-28 03:07:21.737199,19204.593210713654,103401
2025-10-28 03:12:21.737199,19207.626096321357,75674
2025-10-28 03:17:21.737199,19190.97403140068,83252
2025-10-28 03:22:21.737199,19162.448618467326,61366
2025-10-28 03:27:21.737199,19213.902162973987,75310
2025-10-28 03:32:21.737199,19226.165897303283,75194
2025-10-28 03:37:21.737199,19219.337961818732,72692
2025-10-28 03:42:21.737199,19248.34238107546,103772
2025-10-28 03:47:21.737199,19261.74118775109,64676
2025-10-28 03:52:21.737199,19279.219391007773,105976
2025-10-28 03:57:21.737199,19271.22843177771,120117
2025-10-28 04:02:21.737199,19361.36414572995,82218
2025-10-28 04:07:21.737199,19354.83872515551,98301
2025-10-28 04:12:21.737199,19355.540577097065,93287
2025-10-28 04:17:21.737199,19391.140602580475,91769
2025-10-28 04:22:21.737199,19411.74998275947,48890
2025-10-28 04:27:21.737199,19465.407132773882,77463
2025-10-28 04:32:21.737199,19465.96548981037,129228
2025-10-28 04:37:21.737199,19444.087521686706,106476
2025-10-28 04:42:21.737199,19466.898574206425,95172
2025-10-28 04:47:21.737199,19446.40283410627,59585
2025-10-28 04:52:21.737199,19464.87877114113,111863
2025-10-28 04:57:21.737199,19438.729379921326,81766
2025-10-28 05:02:21.737199,19438.99742174657,75250
2025-10-28 05:07:21.737199,19451.328319297536,77255
2025-10-28 05:12:21.737199,19451.7989954509,110212
2025-10-28 05:17:21.737199,19480.260744904797,98580
2025-10-28 05:22:21.737199,19507.33604033515,117291
2025-10-28 05:27:21.737199,19553.83478213624,122514
2025-10-28 05:32:21.737199,19523.89075905739,85210
2025-10-28 05:37:21.737199,19519.514926479827,99146
2025-10-28 05:42:21.737199,19579.271666229266,93939
2025-10-28 05:47:21.737199,19532.919269895607,72764
2025-10-28 05:52:21.737199,19545.470492048407,75641
2025-10-28 05:57:21.737199,19574.132068543575,96716
2025-10-28 06:02:21.737199,19576.826388173035,98858
2025-10-28 06:07:21.737199,19620.078152053917,98902
2025-10-28 06:12:21.737199,19626.029716706173,98933
2025-10-28 06:17:21.737199,19620.508529824914,83680
2025-10-28 06:22:21.737199,19623.28657033822,142428
2025-10-28 06:27:21.737199,19606.474674095713,104636
2025-10-28 06:32:21.737199,19588.48605135433,88489
2025-10-28 06:37:21.737199,19531.228095281283,108046
2025-10-28 06:42:21.737199,19568.49593504551,82975
2025-10-28 06:47:21.737199,19563.420249746705,100534
2025-10-28 06:52:21.737199,19539.561888076656,108013
2025-10-28 06:57:21.737199,19458.62247125722,111018
2025-10-28 07:02:21.737199,19451.49297795197,74853
2025-10-28 07:07:21.737199,19408.859713217502,160581
2025-10-28 07:12:21.737199,19469.126853273247,123636
2025-10-28 07:17:21.737199,19474.56020231734,140650
2025-10-28 07:22:21.737199,19475.20941443218,94877
2025-10-28 07:27:21.737199,19534.528625586485,104935
2025-10-28 07:32:21.737199,19567.409937415458,100729
2025-10-28 07:37:21.737199,19543.99367199686,89058
2025-10-28 07:42:21.737199,19485.310647511687,115152
2025-10-28 07:47:21.737199,19562.090634410084,82326
2025-10-28 07:52:21.737199,19514.754704519906,113965
2025-10-28 07:57:21.737199,19477.58526563591,90038
2025-10-28 08:02:21.737199,19495.254542739094,107980
2025-10-28 08:07:21.737199,19568.874390992263,129232
2025-10-28 08:12:21.737199,19597.737573193102,97339
2025-10-28 08:17:21.737199,19620.238584874423,115604
2025-10-28 08:22:21.737199,19657.892704029426,89821
2025-10-28 08:27:21.737199,19657.889966347524,76373
2025-10-28 08:32:21.737199,19709.463267657688,133234
2025-10-28 08:37:21.737199,19693.31912743256,114954
2025-10-28 08:42:21.737199,19724.140235305444,97311
2025-10-28 08:47:21.737199,19696.375712032586,113928
2025-10-28 08:52:21.737199,19690.41171837347,79672
2025-10-28 08:57:21.737199,19694.632304062397,108844
2025-10-28 09:02:21.737199,19615.670148504854,104340
2025-10-28 09:07:21.737199,19597.31569980752,113010
2025-10-28 09:12:21.737199,19568.230339853966,132834
2025-10-28 09:17:21.737199,19583.736498812817,128964
2025-10-28 09:22:21.737199,19548.919889683766,72223
2025-10-28 09:27:21.737199,19607.49061157885,60095
2025-10-28 09:32:21.737199,19634.392212374478,104914
2025-10-28 09:37:21.737199,19582.960428527567,103386
2025-10-28 09:42:21.737199,19566.03227175061,77276
2025-10-28 09:47:21.737199,19576.12266339245,80784
2025-10-28 09:52:21.737199,19565.169394146415,84592
2025-10-28 09:57:21.737199,19538.70379261884,126700
2025-10-28 10:02:21.737199,19565.34443354139,90550
2025-10-28 10:07:21.737199,19533.094391508894,69922
2025-10-28 10:12:21.737199,19546.8416278722,98711
2025-10-28 10:17:21.737199,19513.573201385843,99945
2025-10-28 10:22:21.737199,19487.868186122843,79357
2025-10-28 10:27:21.737199,19512.584420416304,111807
2025-10-28 10:32:21.737199,19438.37666408605,122744
2025-10-28 10:37:21.737199,19487.87201706794,92892
2025-10-28 10:42:21.737199,19474.324661886505,69921
2025-10-28 10:47:21.737199,19491.780531235556,94525
2025-10-28 10:52:21.737199,19502.08020445226,106033
2025-10-28 10:57:21.737199,19504.04575075084,56841
2025-10-28 11:02:21.737199,19538.27411033405,109630
2025-10-28 11:07:21.737199,19516.270308816824,92500
2025-10-28 11:12:21.737199,19527.9711593052,100874
2025-10-28 11:17:21.737199,19529.89495974499,94207
2025-10-28 11:22:21.737199,19538.35038860248,84931
2025-10-28 11:27:21.737199,19545.928995765087,97780
2025-10-28 11:32:21.737199,19531.61986347552,89821
2025-10-28 11:37:21.737199,19501.901844063326,92848
2025-10-28 11:42:21.737199,19447.800586579284,82391
2025-10-28 11:47:21.737199,19499.70351693379,110735
2025-10-28 11:52:21.737199,19486.532260832242,124735
2025-10-28 11:57:21.737199,19459.53784652268,82534
2025-10-28 12:02:21.737199,19420.460290316594,97663
2025-10-28 12:07:21.737199,19463.17810199616,78096
2025-10-28 12:12:21.737199,19430.22344485657,107760
2025-10-28 12:17:21.737199,19487.46783822138,104484
2025-10-28 12:22:21.737199,19476.02613102213,88420
2025-10-28 12:27:21.737199,19453.284175129695,98345
2025-10-28 12:32:21.737199,19452.10547639548,117305
2025-10-28 12:37:21.737199,19530.310939485284,67852
2025-10-28 12:42:21.737199,19460.87353135522,74163
2025-10-28 12:47:21.737199,19483.911219867023,111636
2025-10-28 12:52:21.737199,19519.52639046303,101089
2025-10-28 12:57:21.737199,19518.798238733176,98596
2025-10-28 13:02:21.737199,19546.45679933442,118859
2025-10-28 13:07:21.737199,19493.67063370834,114088
2025-10-28 13:12:21.737199,19525.736225471304,134302
2025-10-28 13:17:21.737199,19515.351899023502,117898
2025-10-28 13:22:21.737199,19537.869536861577,110514
2025-10-28 13:27:21.737199,19613.845060974665,98920
2025-10-28 13:32:21.737199,19569.174736990786,97116
2025-10-28 13:37:21.737199,19552.165813693668,99935
2025-10-28 13:42:21.737199,19534.11889808037,104459
2025-10-28 13:47:21.737199,19622.764417012244,75865
2025-10-28 13:52:21.737199,19603.200243345997,105271
2025-10-28 13:57:21.737199,19648.32903360076,95133
2025-10-28 14:02:21.737199,19708.50291801083,107141
2025-10-28 14:07:21.737199,19668.75717353442,88446
2025-10-28 14:12:21.737199,19697.88855534503,86811
2025-10-28 14:17:21.737199,19737.479130959975,104614
2025-10-28 14:22:21.737199,19733.73769152785,109545
2025-10-28 14:27:21.737199,19744.164489212195,87921
2025-10-28 14:32:21.737199,19723.174818188036,126384
2025-10-28 14:37:21.737199,19679.43114843472,126246
2025-10-28 14:42:21.737199,19653.155110465294,68353
2025-10-28 14:47:21.737199,19626.160867643666,84459
2025-10-28 14:52:21.737199,19642.143534806164,102324
2025-10-28 14:57:21.737199,19599.681686376225,107415
2025-10-28 15:02:21.737199,19631.66026101429,142646
2025-10-28 15:07:21.737199,19558.955091267195,102817
2025-10-28 15:12:21.737199,19567.32253359785,97671
2025-10-28 15:17:21.737199,19603.08997991758,77239
2025-10-28 15:22:21.737199,19543.10813509255,68292
2025-10-28 15:27:21.737199,19542.736720056448,97326
2025-10-28 15:32:21.737199,19577.165488659328,141147
2025-10-28 15:37:21.737199,19563.626115404004,95764
2025-10-28 15:42:21.737199,19615.846330759385,84545
2025-10-28 15:47:21.737199,19607.262742751784,109041
2025-10-28 15:52:21.737199,19614.09915403838,59888
2025-10-28 15:57:21.737199,19609.137499082164,101585
2025-10-28 16:02:21.737199,19605.69736779911,116487
2025-10-28 16:07:21.737199,19617.455286702712,81048
2025-10-28 16:12:21.737199,19638.33181051806,127377
2025-10-28 16:17:21.737199,19603.85346522808,113193
2025-10-28 16:22:21.737199,19609.948582608005,127558
2025-10-28 16:27:21.737199,19537.605560963704,72473
2025-10-28 16:32:21.737199,19568.152155981687,96385
2025-10-28 16:37:21.737199,19510.420436444096,118442
2025-10-28 16:42:21.737199,19532.833126161462,70042
2025-10-28 16:47:21.737199,19558.05663047171,118941
2025-10-28 16:52:21.737199,19567.69669963649,96403
2025-10-28 16:57:21.737199,19605.728719808903,118792
2025-10-28 17:02:21.737199,19570.11611581507,104349
2025-10-28 17:07:21.737199,19568.478929475736,128216
2025-10-28 17:12:21.737199,19573.878730378154,74161
2025-10-28 17:17:21.737199,19607.48179682143,106581
2025-10-28 17:22:21.737199,19675.541301174624,69768
2025-10-28 17:27:21.737199,19669.918831766438,108390
2025-10-28 17:32:21.737199,19678.649098410213,106556
2025-10-28 17:37:21.737199,19689.42666820378,94298
2025-10-28 17:42:21.737199,19668.631617203835,84324
2025-10-28 17:47:21.737199,19669.807847613243,93492
2025-10-28 17:52:21.737199,19707.535192910174,101953
2025-10-28 17:57:21.737199,19732.01363060342,105683
2025-10-28 18:02:21.737199,19698.17946089028,138646
2025-10-28 18:07:21.737199,19666.4510968342,117468
2025-10-28 18:12:21.737199,19608.4710267634,88262
2025-10-28 18:17:21.737199,19636.59398759473,111587
2025-10-28 18:22:21.737199,19603.75432241151,117626
2025-10-28 18:27:21.737199,19533.136914031416,86880
2025-10-28 18:32:21.737199,19552.857546704978,114043
2025-10-28 18:37:21.737199,19629.750682228467,70265
2025-10-28 18:42:21.737199,19624.036779464863,86152
2025-10-28 18:47:21.737199,19630.896639141083,71515
2025-10-28 18:52:21.737199,19664.372050143236,95778
2025-10-28 18:57:21.737199,19658.024858150082,90527
2025-10-28 19:02:21.737199,19666.2663009621,92060
2025-10-28 19:07:21.737199,19659.81624739312,116309
2025-10-28 19:12:21.737199,19669.50895816962,101811
2025-10-28 19:17:21.737199,19680.69543484142,116006
2025-10-28 19:22:21.737199,19651.765079654313,132527
2025-10-28 19:27:21.737199,19697.175575325564,141893
2025-10-28 19:32:21.737199,19708.488028984346,97203
2025-10-28 19:37:21.737199,19669.809626360206,110694
2025-10-28 19:42:21.737199,19671.167470371605,96904
2025-10-28 19:47:21.737199,19633.05323465254,120283
2025-10-28 19:52:21.737199,19651.500035455272,116393
2025-10-28 19:57:21.737199,19662.027068369927,86789
2025-10-28 20:02:21.737199,19695.174618097662,89732
2025-10-28 20:07:21.737199,19693.669107326994,127720
2025-10-28 20:12:21.737199,19694.11632073,89016
2025-10-28 20:17:21.737199,19701.970569035857,97764
2025-10-28 20:22:21.737199,19775.119938204447,113500
2025-10-28 20:27:21.737199,19793.585409525855,96688
2025-10-28 20:32:21.737199,19777.32380380346,130679
2025-10-28 20:37:21.737199,19763.079908030842,120662
2025-10-28 20:42:21.737199,19713.869603887484,82316
2025-10-28 20:47:21.737199,19706.471920692664,88289
2025-10-28 20:52:21.737199,19673.776356629267,111751
2025-10-28 20:57:21.737199,19663.259968588787,98959
2025-10-28 21:02:21.737199,19681.00404084401,61188
2025-10-28 21:07:21.737199,19697.03377335093,80582
2025-10-28 21:12:21.737199,19711.11734610485,104681
2025-10-28 21:17:21.737199,19705.9316096981,117810
2025-10-28 21:22:21.737199,19702.553549936474,118096
2025-10-28 21:27:21.737199,19635.924202082013,139256
2025-10-28 21:32:21.737199,19642.739994741227,86170
2025-10-28 21:37:21.737199,19607.153648098076,87127
2025-10-28 21:42:21.737199,19610.157720638308,99493
2025-10-28 21:47:21.737199,19596.34453575874,66480
2025-10-28 21:52:21.737199,19677.188518110426,99938
2025-10-28 21:57:21.737199,19680.522380103626,96089
2025-10-28 22:02:21.737199,19680.40210949634,115834
2025-10-28 22:07:21.737199,19718.602928005042,119230
2025-10-28 22:12:21.737199,19717.563031622056,107145
2025-10-28 22:17:21.737199,19719.28130805798,100057
2025-10-28 22:22:21.737199,19699.596040991884,107280
2025-10-28 22:27:21.737199,19687.269215220982,84143
2025-10-28 22:32:21.737199,19673.218172335146,98346
2025-10-28 22:37:21.737199,19688.88826473661,100335
2025-10-28 22:42:21.737199,19670.29078249505,98498
2025-10-28 22:47:21.737199,19699.94311407203,96579
2025-10-28 22:52:21.737199,19689.18982364785,87574
2025-10-28 22:57:21.737199,19725.550403063742,79487
2025-10-28 23:02:21.737199,19759.554450467775,95898
2025-10-28 23:07:21.737199,19700.85876585421,111886
2025-10-28 23:12:21.737199,19627.16915798222,65251
2025-10-28 23:17:21.737199,19665.741820725354,90054
2025-10-28 23:22:21.737199,19645.04183661355,141381
2025-10-28 23:27:21.737199,19634.59711870881,96140
2025-10-28 23:32:21.737199,19595.76336036292,103026
2025-10-28 23:37:21.737199,19545.29639196238,136774
2025-10-28 23:42:21.737199,19564.697122173904,106388
2025-10-28 23:47:21.737199,19576.520584663554,106845
2025-10-28 23:52:21.737199,19551.850351641402,81797
2025-10-28 23:57:21.737199,19498.852092391786,106256
2025-10-29 00:02:21.737199,19480.68068790256,99704
2025-10-29 00:07:21.737199,19468.89063388449,118498
2025-10-29 00:12:21.737199,19438.02881332937,125546
2025-10-29 00:17:21.737199,19445.28919204305,100606
2025-10-29 00:22:21.737199,19443.279152477364,107641
2025-10-29 00:27:21.737199,19462.92100871255,62202
2025-10-29 00:32:21.737199,19456.59174432082,55286
2025-10-29 00:37:21.737199,19453.370909834674,121863
2025-10-29 00:42:21.737199,19488.73496641938,50102
2025-10-29 00:47:21.737199,19470.778187394088,106546
2025-10-29 00:52:21.737199,19477.884162196504,96526
2025-10-29 00:57:21.737199,19457.572931080496,124627
2025-10-29 01:02:21.737199,19421.954502841236,99296
2025-10-29 01:07:21.737199,19402.974518929146,136045
2025-10-29 01:12:21.737199,19401.90233860158,95922
2025-10-29 01:17:21.737199,19456.084095768252,122926
2025-10-29 01:22:21.737199,19402.36781769645,70035
2025-10-29 01:27:21.737199,19351.90474162093,53959
2025-10-29 01:32:21.737199,19400.151207679955,99435
2025-10-29 01:37:21.737199,19401.605416318947,71988
2025-10-29 01:42:21.737199,19382.50637822593,98801
2025-10-29 01:47:21.737199,19427.640764725318,91736
2025-10-29 01:52:21.737199,19379.827270743826,112102
2025-10-29 01:57:21.737199,19449.776168500226,78712
2025-10-29 02:02:21.737199,19489.315435324577,108493
2025-10-29 02:07:21.737199,19473.95488240296,117278
2025-10-29 02:12:21.737199,19509.1455718769,95885
2025-10-29 02:17:21.737199,19511.692762078343,109564
2025-10-29 02:22:21.737199,19533.747169742554,80428
2025-10-29 02:27:21.737199,19533.354115623464,92346
2025-10-29 02:32:21.737199,19566.698690473633,73158
2025-10-29 02:37:21.737199,19616.55464065864,146775
2025-10-29 02:42:21.737199,19590.555937620786,124575
2025-10-29 02:47:21.737199,19595.230200392285,133202
2025-10-29 02:52:21.737199,19611.48990403505,124288
2025-10-29 02:57:21.737199,19595.212355175052,86736
2025-10-29 03:02:21.737199,19670.552295572314,69309
2025-10-29 03:07:21.737199,19638.214431826716,91518
2025-10-29 03:12:21.737199,19639.499528091103,109506
2025-10-29 03:17:21.737199,19667.12647143481,94194
2025-10-29 03:22:21.737199,19601.418803201483,55304
2025-10-29 03:27:21.737199,19568.396625556732,114941
2025-10-29 03:32:21.737199,19612.652769695855,68035
2025-10-29 03:37:21.737199,19608.38331534158,91553
2025-10-29 03:42:21.737199,19560.15555176733,134875
2025-10-29 03:47:21.737199,19565.062426049713,100981
2025-10-29 03:52:21.737199,19608.492850285504,121533
2025-10-29 03:57:21.737199,19636.682150158387,106936
2025-10-29 04:02:21.737199,19672.33345008384,79821
2025-10-29 04:07:21.737199,19637.10446394667,114586
2025-10-29 04:12:21.737199,19612.518576662213,98735
2025-10-29 04:17:21.737199,19636.439328314398,70283
2025-10-29 04:22:21.737199,19654.649565312448,66926
2025-10-29 04:27:21.737199,19629.803043644326,107665
2025-10-29 04:32:21.737199,19682.04809206082,142826
2025-10-29 04:37:21.737199,19681.518244171806,78474
2025-10-29 04:42:21.737199,19698.529482775484,80860
2025-10-29 04:47:21.737199,19766.811524759407,107955
2025-10-29 04:52:21.737199,19759.217347827973,73721
2025-10-29 04:57:21.737199,19779.382982186537,147080
2025-10-29 05:02:21.737199,19778.961945228242,82686
2025-10-29 05:07:21.737199,19823.889244585404,90021
2025-10-29 05:12:21.737199,19835.29192757733,83909
2025-10-29 05:17:21.737199,19843.550837753763,118695
2025-10-29 05:22:21.737199,19850.948084425323,143244
2025-10-29 05:27:21.737199,19881.05735971002,85935
2025-10-29 05:32:21.737199,19881.341369181464,117331
2025-10-29 05:37:21.737199,19863.915001624497,73881
2025-10-29 05:42:21.737199,19815.23257423239,119185
2025-10-29 05:47:21.737199,19768.58427137169,135167
2025-10-29 05:52:21.737199,19844.54456611894,129047
2025-10-29 05:57:21.737199,19797.881567492765,102656
2025-10-29 06:02:21.737199,19768.823163790967,79343
2025-10-29 06:07:21.737199,19782.434754636713,100015
2025-10-29 06:12:21.737199,19791.71648257874,93782
2025-10-29 06:17:21.737199,19817.859282459223,91066
2025-10-29 06:22:21.737199,19843.79421412487,104130
2025-10-29 06:27:21.737199,19815.149859433608,98669
2025-10-29 06:32:21.737199,19808.696635091026,114156
2025-10-29 06:37:21.737199,19818.729219782505,114286
2025-10-29 06:42:21.737199,19816.715073477368,98744
2025-10-29 06:47:21.737199,19848.47430144496,108645
2025-10-29 06:52:21.737199,19913.03759738398,126427
2025-10-29 06:57:21.737199,19929.246353232946,89367
2025-10-29 07:02:21.737199,19928.44401341021,100317
2025-10-29 07:07:21.737199,19964.623510444697,79432
2025-10-29 07:12:21.737199,19960.746120114298,109597
2025-10-29 07:17:21.737199,19949.571902697124,103970
2025-10-29 07:22:21.737199,19954.838419560594,109217
2025-10-29 07:27:21.737199,19913.986036322163,80222
2025-10-29 07:32:21.737199,19921.349929203217,115311
2025-10-29 07:37:21.737199,19937.861475384365,102040
2025-10-29 07:42:21.737199,19953.032273186716,120589
2025-10-29 07:47:21.737199,19946.265326589266,91245
2025-10-29 07:52:21.737199,19969.33728114084,113648
2025-10-29 07:57:21.737199,20016.657378490025,108900
2025-10-29 08:02:21.737199,20016.481992152887,130493
2025-10-29 08:07:21.737199,20099.118835968642,97673
2025-10-29 08:12:21.737199,20124.5699001279,88902
2025-10-29 08:17:21.737199,20074.82351499465,90124
2025-10-29 08:22:21.737199,20079.02320500556,77833
2025-10-29 08:27:21.737199,20091.526481317,89938
2025-10-29 08:32:21.737199,20140.719364674205,53188
2025-10-29 08:37:21.737199,20174.553150574025,127375
2025-10-29 08:42:21.737199,20140.347579530724,138680
2025-10-29 08:47:21.737199,20134.53570769685,97048
2025-10-29 08:52:21.737199,20129.41049854233,108762
2025-10-29 08:57:21.737199,20099.484161617875,103280
2025-10-29 09:02:21.737199,20045.95624543281,73738
2025-10-29 09:07:21.737199,20092.766526369716,120525
2025-10-29 09:12:21.737199,20145.320530856658,123509
2025-10-29 09:17:21.737199,20136.087151089665,79180
2025-10-29 09:22:21.737199,20118.38993348569,106597
2025-10-29 09:27:21.737199,20141.818939386772,94744
2025-10-29 09:32:21.737199,20182.674443164575,123798
2025-10-29 09:37:21.737199,20137.395618314935,98342
2025-10-29 09:42:21.737199,20137.08799231,98884
2025-10-29 09:47:21.737199,20144.786518264827,136417
2025-10-29 09:52:21.737199,20120.949151781395,74291
2025-10-29 09:57:21.737199,20153.221971897812,104961
2025-10-29 10:02:21.737199,20129.21550622791,101773
2025-10-29 10:07:21.737199,20161.115662986773,87927
2025-10-29 10:12:21.737199,20153.97015051943,140796
2025-10-29 10:17:21.737199,20131.258148282606,106730
2025-10-29 10:22:21.737199,20135.49459401407,113435
2025-10-29 10:27:21.737199,20123.960367784588,116292
2025-10-29 10:32:21.737199,20167.496731767504,93582
2025-10-29 10:37:21.737199,20175.594227459977,124835
2025-10-29 10:42:21.737199,20159.466658915964,120810
2025-10-29 10:47:21.737199,20206.80091620064,97557
2025-10-29 10:52:21.737199,20166.549094314963,118765
2025-10-29 10:57:21.737199,20100.178467750426,124798
2025-10-29 11:02:21.737199,20042.067859992538,115901
2025-10-29 11:07:21.737199,20105.535346954297,83295
2025-10-29 11:12:21.737199,20078.158799219855,98152
2025-10-29 11:17:21.737199,20170.524997858578,109507
2025-10-29 11:22:21.737199,20150.87894765362,105042
2025-10-29 11:27:21.737199,20157.29259290934,85096
2025-10-29 11:32:21.737199,20183.86302116791,94268
2025-10-29 11:37:21.737199,20266.743766115964,107037
2025-10-29 11:42:21.737199,20304.35526683394,69815
2025-10-29 11:47:21.737199,20363.195483676493,100386
2025-10-29 11:52:21.737199,20392.98483003014,113932
2025-10-29 11:57:21.737199,20400.108194286542,105658
2025-10-29 12:02:21.737199,20430.111085602304,82850
2025-10-29 12:07:21.737199,20418.361146128987,86369
2025-10-29 12:12:21.737199,20363.416013810252,129739
2025-10-29 12:17:21.737199,20384.16259255217,81247
2025-10-29 12:22:21.737199,20354.939127205926,123713
2025-10-29 12:27:21.737199,20364.159111228375,87573
2025-10-29 12:32:21.737199,20410.57668838427,122603
2025-10-29 12:37:21.737199,20406.244127411206,110822
2025-10-29 12:42:21.737199,20420.396535873297,93039
2025-10-29 12:47:21.737199,20468.264478212022,64669
2025-10-29 12:52:21.737199,20449.819125029193,107971
2025-10-29 12:57:21.737199,20409.987681264294,103631
2025-10-29 13:02:21.737199,20394.882552768024,108278
2025-10-29 13:07:21.737199,20362.25655828298,110788
2025-10-29 13:12:21.737199,20373.865663042638,73717
2025-10-29 13:17:21.737199,20338.6830305808,107865
2025-10-29 13:22:21.737199,20381.427743009543,114850
2025-10-29 13:27:21.737199,20425.612195970672,114614
2025-10-29 13:32:21.737199,20397.333728472662,74938
2025-10-29 13:37:21.737199,20446.843495240013,123085
2025-10-29 13:42:21.737199,20469.27422999752,108573
2025-10-29 13:47:21.737199,20494.035928382837,111110
2025-10-29 13:52:21.737199,20484.174031842784,82085
2025-10-29 13:57:21.737199,20454.880379376184,115141
2025-10-29 14:02:21.737199,20455.186768186675,65521
2025-10-29 14:07:21.737199,20491.278530845804,83036
2025-10-29 14:12:21.737199,20519.78919760357,125331
2025-10-29 14:17:21.737199,20591.38229294161,114171
2025-10-29 14:22:21.737199,20583.584664922535,105830
2025-10-29 14:27:21.737199,20542.681279151304,118874
2025-10-29 14:32:21.737199,20560.750508636404,120263
2025-10-29 14:37:21.737199,20481.537066569188,115158
2025-10-29 14:42:21.737199,20497.645130260506,95651
2025-10-29 14:47:21.737199,20485.604144825942,82439
2025-10-29 14:52:21.737199,20460.986395877848,86731
2025-10-29 14:57:21.737199,20443.921661742454,128211
2025-10-29 15:02:21.737199,20468.719451417448,74490
2025-10-29 15:07:21.737199,20412.631017240205,109816
2025-10-29 15:12:21.737199,20398.544297640008,109847
2025-10-29 15:17:21.737199,20315.285200219903,129361
2025-10-29 15:22:21.737199,20314.473554739205,109791
2025-10-29 15:27:21.737199,20357.364209774354,91535
2025-10-29 15:32:21.737199,20402.741352445835,91850
2025-10-29 15:37:21.737199,20389.487902978486,99884
2025-10-29 15:42:21.737199,20380.399762398218,122653
2025-10-29 15:47:21.737199,20378.952049003405,116130
2025-10-29 15:52:21.737199,20374.40735208673,78285
2025-10-29 15:57:21.737199,20385.97470856988,105573
2025-10-29 16:02:21.737199,20403.13644509962,116505
2025-10-29 16:07:21.737199,20430.91498970625,95256
2025-10-29 16:12:21.737199,20442.159476058016,56800
2025-10-29 16:17:21.737199,20420.323891898046,96070
2025-10-29 16:22:21.737199,20415.543869126148,70297
